QID DOCID Rank IsRelevant  Precision Recall 
62 253 63 0 0.079 0.625
62 2790 64 0 0.078 0.625
62 2406 65 0 0.077 0.625
62 2800 66 0 0.076 0.625
62 2851 67 0 0.075 0.625
62 2822 68 0 0.074 0.625
62 1431 69 0 0.072 0.625
62 1424 70 0 0.071 0.625
62 2076 71 0 0.070 0.625
62 2433 72 0 0.069 0.625
62 1292 73 0 0.068 0.625
62 2080 74 0 0.068 0.625
62 3163 75 0 0.067 0.625
62 2596 76 0 0.066 0.625
62 2337 77 0 0.065 0.625
62 2975 78 0 0.064 0.625
62 2447 79 0 0.063 0.625
62 1030 80 0 0.062 0.625
62 397 81 0 0.062 0.625
62 860 82 0 0.061 0.625
62 3038 83 0 0.060 0.625
62 2175 84 0 0.060 0.625
62 1204 85 0 0.059 0.625
62 1847 86 0 0.058 0.625
62 697 87 0 0.057 0.625
62 2987 88 0 0.057 0.625
62 39 89 0 0.056 0.625
62 1536 90 0 0.056 0.625
62 2263 91 0 0.055 0.625
62 1933 92 0 0.054 0.625
62 1563 93 0 0.054 0.625
62 2545 94 0 0.053 0.625
62 1627 95 0 0.053 0.625
62 848 96 0 0.052 0.625
62 1932 97 0 0.052 0.625
62 1111 98 0 0.051 0.625
62 3048 99 0 0.051 0.625
62 1922 100 0 0.050 0.625
63 2714 1 1 1.000 0.083
63 3075 2 1 1.000 0.167
63 3059 3 0 0.667 0.167
63 3166 4 0 0.500 0.167
63 1795 5 1 0.600 0.250
63 1158 6 0 0.500 0.250
63 2973 7 1 0.571 0.333
63 2896 8 0 0.500 0.333
63 2685 9 0 0.444 0.333
63 2266 10 1 0.500 0.417
63 1262 11 0 0.455 0.417
63 2263 12 0 0.417 0.417
63 371 13 0 0.385 0.417
63 2342 14 0 0.357 0.417
63 2865 15 0 0.333 0.417
63 2700 16 0 0.312 0.417
63 141 17 0 0.294 0.417
63 2785 18 0 0.278 0.417
63 2767 19 0 0.263 0.417
63 392 20 0 0.250 0.417
63 3046 21 0 0.238 0.417
63 2289 22 1 0.273 0.500
63 2950 23 0 0.261 0.500
63 2226 24 0 0.250 0.500
63 3134 25 0 0.240 0.500
63 2838 26 0 0.231 0.500
63 3156 27 1 0.259 0.583
63 1601 28 1 0.286 0.667
63 34 29 0 0.276 0.667
63 2325 30 0 0.267 0.667
63 2819 31 0 0.258 0.667
63 2772 32 0 0.250 0.667
63 2401 33 0 0.242 0.667
63 950 34 0 0.235 0.667
63 3163 35 0 0.229 0.667
63 1569 36 0 0.222 0.667
63 2884 37 0 0.216 0.667
63 1468 38 0 0.211 0.667
63 2490 39 0 0.205 0.667
63 2895 40 0 0.200 0.667
63 1957 41 0 0.195 0.667
63 2337 42 0 0.190 0.667
63 270 43 0 0.186 0.667
63 1634 44 0 0.182 0.667
63 1846 45 0 0.178 0.667
63 2570 46 0 0.174 0.667
63 1658 47 0 0.170 0.667
63 860 48 0 0.167 0.667
63 1411 49 0 0.163 0.667
63 2283 50 0 0.160 0.667
63 1536 51 0 0.157 0.667
63 2216 52 0 0.154 0.667
63 295 53 0 0.151 0.667
63 1752 54 0 0.148 0.667
63 618 55 0 0.145 0.667
63 3131 56 0 0.143 0.667
63 855 57 0 0.140 0.667
63 1444 58 0 0.138 0.667
63 2433 59 0 0.136 0.667
63 1873 60 0 0.133 0.667
63 3006 61 0 0.131 0.667
63 2158 62 0 0.129 0.667
63 2557 63 1 0.143 0.750
63 2273 64 0 0.141 0.750
63 1708 65 0 0.138 0.750
63 2800 66 0 0.136 0.750
63 2852 67 0 0.134 0.750
63 2627 68 0 0.132 0.750
63 2902 69 0 0.130 0.750
63 3038 70 0 0.129 0.750
63 3061 71 0 0.127 0.750
63 2031 72 0 0.125 0.750
63 1085 73 0 0.123 0.750
63 2481 74 0 0.122 0.750
63 2932 75 0 0.120 0.750
63 2200 76 0 0.118 0.750
63 1796 77 0 0.117 0.750
63 983 78 0 0.115 0.750
63 1847 79 0 0.114 0.750
63 409 80 0 0.113 0.750
63 1551 81 0 0.111 0.750
63 66 82 0 0.110 0.750
63 1008 83 0 0.108 0.750
63 35 84 0 0.107 0.750
63 1952 85 0 0.106 0.750
63 1660 86 0 0.105 0.750
63 2135 87 0 0.103 0.750
63 1828 88 0 0.102 0.750
63 2822 89 0 0.101 0.750
63 1392 90 0 0.100 0.750
63 3049 91 0 0.099 0.750
63 2081 92 0 0.098 0.750
63 1455 93 0 0.097 0.750
63 1431 94 0 0.096 0.750
63 1563 95 0 0.095 0.750
63 1342 96 0 0.094 0.750
63 2195 97 0 0.093 0.750
63 1204 98 0 0.092 0.750
63 397 99 0 0.091 0.750
63 3098 100 0 0.090 0.750
64 2513 1 0 0.000 0.000
64 1 2 0 0.000 0.000
64 1853 3 0 0.000 0.000
64 3059 4 0 0.000 0.000
64 1957 5 0 0.000 0.000
64 1878 6 0 0.000 0.000
64 602 7 0 0.000 0.000
64 1588 8 0 0.000 0.000
64 2882 9 0 0.000 0.000
64 2772 10 0 0.000 0.000
64 1459 11 0 0.000 0.000
64 190 12 0 0.000 0.000
64 595 13 0 0.000 0.000
64 2766 14 0 0.000 0.000
64 1972 15 0 0.000 0.000
64 2756 16 0 0.000 0.000
64 604 17 0 0.000 0.000
64 598 18 0 0.000 0.000
64 1847 19 0 0.000 0.000
64 592 20 0 0.000 0.000
64 588 21 0 0.000 0.000
64 527 22 0 0.000 0.000
64 2651 23 1 0.043 1.000
64 3002 24 0 0.042 1.000
64 195 25 0 0.040 1.000
64 591 26 0 0.038 1.000
64 2470 27 0 0.037 1.000
64 191 28 0 0.036 1.000
64 599 29 0 0.034 1.000
64 84 30 0 0.033 1.000
64 1752 31 0 0.032 1.000
64 1753 32 0 0.031 1.000
64 3046 33 0 0.030 1.000
64 855 34 0 0.029 1.000
64 2177 35 0 0.029 1.000
64 3144 36 0 0.028 1.000
64 331 37 0 0.027 1.000
64 193 38 0 0.026 1.000
64 2767 39 0 0.026 1.000
64 3112 40 0 0.025 1.000
64 194 41 0 0.024 1.000
64 593 42 0 0.024 1.000
64 597 43 0 0.023 1.000
64 1424 44 0 0.023 1.000
64 594 45 0 0.022 1.000
64 589 46 0 0.022 1.000
64 590 47 0 0.021 1.000
64 3121 48 0 0.021 1.000
64 717 49 0 0.020 1.000
64 2219 50 0 0.020 1.000
64 1895 51 0 0.020 1.000
64 586 52 0 0.019 1.000
64 2511 53 0 0.019 1.000
64 1074 54 0 0.019 1.000
64 2063 55 0 0.018 1.000
64 192 56 0 0.018 1.000
64 1717 57 0 0.018 1.000
64 1083 58 0 0.017 1.000
64 3106 59 0 0.017 1.000
64 3028 60 0 0.017 1.000
64 1264 61 0 0.016 1.000
64 3069 62 0 0.016 1.000
64 23 63 0 0.016 1.000
64 1076 64 0 0.016 1.000
64 1075 65 0 0.015 1.000
64 1256 66 0 0.015 1.000
64 445 67 0 0.015 1.000
64 326 68 0 0.015 1.000
64 328 69 0 0.014 1.000
64 2762 70 0 0.014 1.000
64 2744 71 0 0.014 1.000
64 2905 72 0 0.014 1.000
64 1368 73 0 0.014 1.000
64 1382 74 0 0.014 1.000
64 3074 75 0 0.013 1.000
64 2056 76 0 0.013 1.000
64 409 77 0 0.013 1.000
64 1594 78 0 0.013 1.000
64 3076 79 0 0.013 1.000
64 25 80 0 0.013 1.000
64 1077 81 0 0.012 1.000
64 2723 82 0 0.012 1.000
64 2979 83 0 0.012 1.000
64 1051 84 0 0.012 1.000
64 2317 85 0 0.012 1.000
64 601 86 0 0.012 1.000
64 497 87 0 0.011 1.000
64 3000 88 0 0.011 1.000
64 24 89 0 0.011 1.000
64 1269 90 0 0.011 1.000
64 1080 91 0 0.011 1.000
64 1422 92 0 0.011 1.000
64 796 93 0 0.011 1.000
64 2354 94 0 0.011 1.000
64 1486 95 0 0.011 1.000
64 2456 96 0 0.010 1.000
64 3134 97 0 0.010 1.000
64 2838 98 0 0.010 1.000
64 1931 99 0 0.010 1.000
64 2190 100 0 0.010 1.000
